01:29.375  render           | Fra: 17 | Mem: 1M | Updating Scene BVH | Building BVH 0%
01:29.380  render           | Fra: 17 | Mem: 1M | Updating Scene BVH | Copying BVH to device
01:29.380  render           | Fra: 17 | Mem: 1M | Updating Mesh | Computing attributes
01:29.380  render           | Fra: 17 | Mem: 1M | Updating Mesh | Copying Attributes to device
01:29.380  render           | Fra: 17 | Mem: 2M | Updating Mesh | Computing normals
01:29.380  render           | Fra: 17 | Mem: 2M | Updating Mesh | Copying Mesh to device
01:29.380  render           | Fra: 17 | Mem: 2M | Updating Objects Flags
01:29.380  render           | Fra: 17 | Mem: 2M | Updating Primitive Offsets
01:29.380  render           | Fra: 17 | Mem: 2M | Updating Images
01:29.380  render           | Fra: 17 | Mem: 2M | Updating Volume
01:29.380  render           | Fra: 17 | Mem: 2M | Updating Camera Volume
01:29.380  render           | Fra: 17 | Mem: 2M | Updating Lookup Tables
01:29.380  render           | Fra: 17 | Mem: 2M | Updating Lights
01:29.380  render           | Fra: 17 | Mem: 2M | Updating Lights | Computing tree
01:29.380  render           | Fra: 17 | Mem: 2M | Updating Integrator
01:29.380  render           | Fra: 17 | Mem: 2M | Updating Film
01:29.381  render           | Fra: 17 | Mem: 2M | Updating Lookup Tables
01:29.381  render           | Fra: 17 | Mem: 2M | Updating Baking
01:29.381  render           | Fra: 17 | Mem: 2M | Updating Device | Writing constant memory
01:29.381  render           | Fra: 17 | Mem: 2M | Loading denoising kernels (may take a few minutes the first time)
01:29.381  render           | Fra: 17 | Mem: 2M | Sample 0/12
01:29.609  render           | Fra: 17 | Remaining: 00:02.50 | Mem: 26M | Sample 1/12
01:33.872  render           | Fra: 17 | Mem: 26M | Sample 12/12
01:33.872  render           | Fra: 17 | Mem: 26M | Finished
01:33.932  render           | Saved: '/home/ricardo/cvg-his-v4/docs/frontend/assets/video/frames/pulse-0017.png'
01:33.932  render           | Time: 00:04.56 (Saving: 00:00.03)
01:33.932  render           | Rendering frame 18
01:33.933  render           | Start rendering: Scene, ViewLayer
01:33.933  render           | Engine: Cycles
01:33.934  render           | Fra: 18 | Mem: 0M | Synchronizing object | Orbita principal
01:33.934  render           | Fra: 18 | Mem: 0M | Synchronizing object | Arco mineral
01:33.934  render           | Fra: 18 | Mem: 0M | Synchronizing object | Cyan
01:33.934  render           | Fra: 18 | Mem: 0M | Initializing
01:33.934  render           | Fra: 18 | Mem: 0M | Waiting for render to start
01:33.934  render           | Fra: 18 | Mem: 0M | Updating Scene
01:33.934  render           | Fra: 18 | Mem: 0M | Updating Shaders
01:33.935  render           | Fra: 18 | Mem: 0M | Loading render kernels (may take a few minutes the first time)
01:33.935  render           | Fra: 18 | Mem: 1M | Updating Procedurals
01:33.935  render           | Fra: 18 | Mem: 1M | Updating Background
01:33.935  render           | Fra: 18 | Mem: 1M | Updating Scene Attribute
01:33.935  render           | Fra: 18 | Mem: 1M | Updating Camera
01:33.935  render           | Fra: 18 | Mem: 1M | Updating Meshes Flags
01:33.935  render           | Fra: 18 | Mem: 1M | Updating Objects
01:33.935  render           | Fra: 18 | Mem: 1M | Updating Objects | Copying Transformations to device
01:33.935  render           | Fra: 18 | Mem: 1M | Updating Particle Systems
01:33.935  render           | Fra: 18 | Mem: 1M | Updating Particle Systems | Copying Particles to device
01:33.935  render           | Fra: 18 | Mem: 1M | Updating Meshes
01:33.935  render           | Fra: 18 | Mem: 1M | Updating Objects | Applying Static Transformations
01:33.935  render           | Fra: 18 | Mem: 1M | Updating Scene BVH | Building
01:33.935  render           | Fra: 18 | Mem: 1M | Updating Scene BVH | Building BVH
01:33.935  render           | Fra: 18 | Mem: 1M | Updating Scene BVH | Building BVH 0%
01:33.937  render           | Fra: 18 | Mem: 1M | Updating Scene BVH | Copying BVH to device
01:33.937  render           | Fra: 18 | Mem: 1M | Updating Mesh | Computing attributes
01:33.937  render           | Fra: 18 | Mem: 1M | Updating Mesh | Copying Attributes to device
01:33.937  render           | Fra: 18 | Mem: 2M | Updating Mesh | Computing normals
01:33.937  render           | Fra: 18 | Mem: 2M | Updating Mesh | Copying Mesh to device
01:33.937  render           | Fra: 18 | Mem: 2M | Updating Objects Flags
01:33.937  render           | Fra: 18 | Mem: 2M | Updating Primitive Offsets
01:33.937  render           | Fra: 18 | Mem: 2M | Updating Images
01:33.937  render           | Fra: 18 | Mem: 2M | Updating Volume
01:33.937  render           | Fra: 18 | Mem: 2M | Updating Camera Volume
01:33.937  render           | Fra: 18 | Mem: 2M | Updating Lookup Tables
01:33.937  render           | Fra: 18 | Mem: 2M | Updating Lights
01:33.937  render           | Fra: 18 | Mem: 2M | Updating Lights | Computing tree
01:33.937  render           | Fra: 18 | Mem: 2M | Updating Integrator
01:33.937  render           | Fra: 18 | Mem: 2M | Updating Film
01:33.937  render           | Fra: 18 | Mem: 2M | Updating Lookup Tables
01:33.937  render           | Fra: 18 | Mem: 2M | Updating Baking
01:33.937  render           | Fra: 18 | Mem: 2M | Updating Device | Writing constant memory
01:33.937  render           | Fra: 18 | Mem: 2M | Loading denoising kernels (may take a few minutes the first time)
01:33.937  render           | Fra: 18 | Mem: 2M | Sample 0/12
01:34.071  render           | Fra: 18 | Remaining: 00:01.46 | Mem: 26M | Sample 1/12
01:38.154  render           | Fra: 18 | Mem: 26M | Sample 12/12
01:38.154  render           | Fra: 18 | Mem: 26M | Finished
01:38.240  render           | Saved: '/home/ricardo/cvg-his-v4/docs/frontend/assets/video/frames/pulse-0018.png'
01:38.240  render           | Time: 00:04.30 (Saving: 00:00.04)
01:38.240  render           | Rendering frame 19
01:38.240  render           | Start rendering: Scene, ViewLayer
01:38.240  render           | Engine: Cycles
01:38.243  render           | Fra: 19 | Mem: 0M | Synchronizing object | Orbita principal
01:38.243  render           | Fra: 19 | Mem: 0M | Synchronizing object | Cyan
01:38.243  render           | Fra: 19 | Mem: 0M | Synchronizing object | Plane
01:38.243  render           | Fra: 19 | Mem: 0M | Synchronizing object | Key
01:38.244  render           | Fra: 19 | Mem: 0M | Initializing
01:38.244  render           | Fra: 19 | Mem: 0M | Waiting for render to start
01:38.244  render           | Fra: 19 | Mem: 0M | Updating Scene
01:38.244  render           | Fra: 19 | Mem: 0M | Updating Shaders
01:38.244  render           | Fra: 19 | Mem: 0M | Loading render kernels (may take a few minutes the first time)
01:38.245  render           | Fra: 19 | Mem: 1M | Updating Procedurals
01:38.245  render           | Fra: 19 | Mem: 1M | Updating Background
01:38.245  render           | Fra: 19 | Mem: 1M | Updating Scene Attribute
01:38.245  render           | Fra: 19 | Mem: 1M | Updating Camera
01:38.245  render           | Fra: 19 | Mem: 1M | Updating Meshes Flags
01:38.245  render           | Fra: 19 | Mem: 1M | Updating Objects
01:38.245  render           | Fra: 19 | Mem: 1M | Updating Objects | Copying Transformations to device
01:38.245  render           | Fra: 19 | Mem: 1M | Updating Particle Systems
01:38.245  render           | Fra: 19 | Mem: 1M | Updating Particle Systems | Copying Particles to device
01:38.245  render           | Fra: 19 | Mem: 1M | Updating Meshes
01:38.245  render           | Fra: 19 | Mem: 1M | Updating Objects | Applying Static Transformations
01:38.245  render           | Fra: 19 | Mem: 1M | Updating Scene BVH | Building
01:38.245  render           | Fra: 19 | Mem: 1M | Updating Scene BVH | Building BVH
01:38.245  render           | Fra: 19 | Mem: 1M | Updating Scene BVH | Building BVH 0%
01:38.249  render           | Fra: 19 | Mem: 1M | Updating Scene BVH | Copying BVH to device
01:38.250  render           | Fra: 19 | Mem: 1M | Updating Mesh | Computing attributes
01:38.250  render           | Fra: 19 | Mem: 1M | Updating Mesh | Copying Attributes to device
01:38.250  render           | Fra: 19 | Mem: 2M | Updating Mesh | Computing normals
01:38.250  render           | Fra: 19 | Mem: 2M | Updating Mesh | Copying Mesh to device
01:38.250  render           | Fra: 19 | Mem: 2M | Updating Objects Flags
01:38.250  render           | Fra: 19 | Mem: 2M | Updating Primitive Offsets
01:38.250  render           | Fra: 19 | Mem: 2M | Updating Images
01:38.250  render           | Fra: 19 | Mem: 2M | Updating Volume
01:38.250  render           | Fra: 19 | Mem: 2M | Updating Camera Volume
01:38.250  render           | Fra: 19 | Mem: 2M | Updating Lookup Tables
01:38.250  render           | Fra: 19 | Mem: 2M | Updating Lights
01:38.250  render           | Fra: 19 | Mem: 2M | Updating Lights | Computing tree
01:38.250  render           | Fra: 19 | Mem: 2M | Updating Integrator
01:38.250  render           | Fra: 19 | Mem: 2M | Updating Film
01:38.250  render           | Fra: 19 | Mem: 2M | Updating Lookup Tables
01:38.250  render           | Fra: 19 | Mem: 2M | Updating Baking
01:38.250  render           | Fra: 19 | Mem: 2M | Updating Device | Writing constant memory
01:38.250  render           | Fra: 19 | Mem: 2M | Loading denoising kernels (may take a few minutes the first time)
01:38.250  render           | Fra: 19 | Mem: 2M | Sample 0/12
01:38.549  render           | Fra: 19 | Remaining: 00:03.28 | Mem: 26M | Sample 1/12
01:43.059  render           | Fra: 19 | Mem: 26M | Sample 12/12
01:43.060  render           | Fra: 19 | Mem: 26M | Finished
01:43.182  render           | Saved: '/home/ricardo/cvg-his-v4/docs/frontend/assets/video/frames/pulse-0019.png'
01:43.182  render           | Time: 00:04.94 (Saving: 00:00.05)
01:43.182  render           | Rendering frame 20
01:43.183  render           | Start rendering: Scene, ViewLayer
01:43.183  render           | Engine: Cycles
01:43.186  render           | Fra: 20 | Mem: 0M | Synchronizing object | Cyan
01:43.186  render           | Fra: 20 | Mem: 0M | Synchronizing object | Key
01:43.186  render           | Fra: 20 | Mem: 0M | Synchronizing object | Plane
01:43.186  render           | Fra: 20 | Mem: 0M | Synchronizing object | Detalhe champagne
01:43.186  render           | Fra: 20 | Mem: 0M | Synchronizing object | Arco mineral
01:43.186  render           | Fra: 20 | Mem: 0M | Synchronizing object | Orbita principal
01:43.186  render           | Fra: 20 | Mem: 0M | Initializing
01:43.186  render           | Fra: 20 | Mem: 0M | Waiting for render to start
01:43.186  render           | Fra: 20 | Mem: 0M | Updating Scene
01:43.186  render           | Fra: 20 | Mem: 0M | Updating Shaders
01:43.186  render           | Fra: 20 | Mem: 0M | Loading render kernels (may take a few minutes the first time)
01:43.187  render           | Fra: 20 | Mem: 1M | Updating Procedurals
01:43.187  render           | Fra: 20 | Mem: 1M | Updating Background
01:43.187  render           | Fra: 20 | Mem: 1M | Updating Scene Attribute
01:43.187  render           | Fra: 20 | Mem: 1M | Updating Camera
01:43.187  render           | Fra: 20 | Mem: 1M | Updating Meshes Flags
01:43.187  render           | Fra: 20 | Mem: 1M | Updating Objects
01:43.187  render           | Fra: 20 | Mem: 1M | Updating Objects | Copying Transformations to device
01:43.187  render           | Fra: 20 | Mem: 1M | Updating Particle Systems
01:43.187  render           | Fra: 20 | Mem: 1M | Updating Particle Systems | Copying Particles to device
01:43.187  render           | Fra: 20 | Mem: 1M | Updating Meshes
01:43.187  render           | Fra: 20 | Mem: 1M | Updating Objects | Applying Static Transformations
01:43.187  render           | Fra: 20 | Mem: 1M | Updating Scene BVH | Building
01:43.187  render           | Fra: 20 | Mem: 1M | Updating Scene BVH | Building BVH
01:43.187  render           | Fra: 20 | Mem: 1M | Updating Scene BVH | Building BVH 0%
01:43.191  render           | Fra: 20 | Mem: 1M | Updating Scene BVH | Copying BVH to device
01:43.191  render           | Fra: 20 | Mem: 1M | Updating Mesh | Computing attributes
01:43.191  render           | Fra: 20 | Mem: 1M | Updating Mesh | Copying Attributes to device
01:43.191  render           | Fra: 20 | Mem: 2M | Updating Mesh | Computing normals
01:43.191  render           | Fra: 20 | Mem: 2M | Updating Mesh | Copying Mesh to device
01:43.191  render           | Fra: 20 | Mem: 2M | Updating Objects Flags
01:43.191  render           | Fra: 20 | Mem: 2M | Updating Primitive Offsets
01:43.191  render           | Fra: 20 | Mem: 2M | Updating Images
01:43.191  render           | Fra: 20 | Mem: 2M | Updating Volume
01:43.191  render           | Fra: 20 | Mem: 2M | Updating Camera Volume
01:43.191  render           | Fra: 20 | Mem: 2M | Updating Lookup Tables
01:43.191  render           | Fra: 20 | Mem: 2M | Updating Lights
01:43.191  render           | Fra: 20 | Mem: 2M | Updating Lights | Computing tree
01:43.191  render           | Fra: 20 | Mem: 2M | Updating Integrator
01:43.191  render           | Fra: 20 | Mem: 2M | Updating Film
01:43.191  render           | Fra: 20 | Mem: 2M | Updating Lookup Tables
01:43.191  render           | Fra: 20 | Mem: 2M | Updating Baking
01:43.191  render           | Fra: 20 | Mem: 2M | Updating Device | Writing constant memory
01:43.191  render           | Fra: 20 | Mem: 2M | Loading denoising kernels (may take a few minutes the first time)
01:43.191  render           | Fra: 20 | Mem: 2M | Sample 0/12
01:43.420  render           | Fra: 20 | Remaining: 00:02.51 | Mem: 26M | Sample 1/12
01:47.303  render           | Fra: 20 | Mem: 26M | Sample 12/12
01:47.303  render           | Fra: 20 | Mem: 26M | Finished
01:47.359  render           | Saved: '/home/ricardo/cvg-his-v4/docs/frontend/assets/video/frames/pulse-0020.png'
01:47.359  render           | Time: 00:04.17 (Saving: 00:00.03)
01:47.359  render           | Rendering frame 21
01:47.360  render           | Start rendering: Scene, ViewLayer
01:47.360  render           | Engine: Cycles
01:47.361  render           | Fra: 21 | Mem: 0M | Synchronizing object | Orbita principal
01:47.361  render           | Fra: 21 | Mem: 0M | Synchronizing object | Detalhe champagne
01:47.361  render           | Fra: 21 | Mem: 0M | Synchronizing object | Cyan
01:47.361  render           | Fra: 21 | Mem: 0M | Synchronizing object | Key
01:47.361  render           | Fra: 21 | Mem: 0M | Initializing
01:47.362  render           | Fra: 21 | Mem: 0M | Waiting for render to start
01:47.362  render           | Fra: 21 | Mem: 0M | Updating Scene
01:47.362  render           | Fra: 21 | Mem: 0M | Updating Shaders
01:47.362  render           | Fra: 21 | Mem: 0M | Loading render kernels (may take a few minutes the first time)
01:47.362  render           | Fra: 21 | Mem: 1M | Updating Procedurals
01:47.362  render           | Fra: 21 | Mem: 1M | Updating Background
01:47.362  render           | Fra: 21 | Mem: 1M | Updating Scene Attribute
01:47.362  render           | Fra: 21 | Mem: 1M | Updating Camera
01:47.362  render           | Fra: 21 | Mem: 1M | Updating Meshes Flags
01:47.362  render           | Fra: 21 | Mem: 1M | Updating Objects
01:47.362  render           | Fra: 21 | Mem: 1M | Updating Objects | Copying Transformations to device
01:47.362  render           | Fra: 21 | Mem: 1M | Updating Particle Systems
01:47.362  render           | Fra: 21 | Mem: 1M | Updating Particle Systems | Copying Particles to device
01:47.362  render           | Fra: 21 | Mem: 1M | Updating Meshes
01:47.362  render           | Fra: 21 | Mem: 1M | Updating Objects | Applying Static Transformations
01:47.362  render           | Fra: 21 | Mem: 1M | Updating Scene BVH | Building
01:47.362  render           | Fra: 21 | Mem: 1M | Updating Scene BVH | Building BVH
01:47.362  render           | Fra: 21 | Mem: 1M | Updating Scene BVH | Building BVH 0%
01:47.364  render           | Fra: 21 | Mem: 1M | Updating Scene BVH | Copying BVH to device
01:47.364  render           | Fra: 21 | Mem: 1M | Updating Mesh | Computing attributes
01:47.364  render           | Fra: 21 | Mem: 1M | Updating Mesh | Copying Attributes to device
01:47.364  render           | Fra: 21 | Mem: 2M | Updating Mesh | Computing normals
01:47.365  render           | Fra: 21 | Mem: 2M | Updating Mesh | Copying Mesh to device
01:47.365  render           | Fra: 21 | Mem: 2M | Updating Objects Flags
01:47.365  render           | Fra: 21 | Mem: 2M | Updating Primitive Offsets
01:47.365  render           | Fra: 21 | Mem: 2M | Updating Images
01:47.365  render           | Fra: 21 | Mem: 2M | Updating Volume
01:47.365  render           | Fra: 21 | Mem: 2M | Updating Camera Volume
01:47.365  render           | Fra: 21 | Mem: 2M | Updating Lookup Tables
01:47.365  render           | Fra: 21 | Mem: 2M | Updating Lights
01:47.365  render           | Fra: 21 | Mem: 2M | Updating Lights | Computing tree
01:47.365  render           | Fra: 21 | Mem: 2M | Updating Integrator
01:47.365  render           | Fra: 21 | Mem: 2M | Updating Film
01:47.365  render           | Fra: 21 | Mem: 2M | Updating Lookup Tables
01:47.365  render           | Fra: 21 | Mem: 2M | Updating Baking
01:47.365  render           | Fra: 21 | Mem: 2M | Updating Device | Writing constant memory
01:47.365  render           | Fra: 21 | Mem: 2M | Loading denoising kernels (may take a few minutes the first time)
01:47.365  render           | Fra: 21 | Mem: 2M | Sample 0/12
01:47.579  render           | Fra: 21 | Remaining: 00:02.35 | Mem: 26M | Sample 1/12
01:52.083  render           | Fra: 21 | Mem: 26M | Sample 12/12
01:52.083  render           | Fra: 21 | Mem: 26M | Finished
01:52.144  render           | Saved: '/home/ricardo/cvg-his-v4/docs/frontend/assets/video/frames/pulse-0021.png'
01:52.144  render           | Time: 00:04.78 (Saving: 00:00.03)
01:52.144  render           | Rendering frame 22
01:52.144  render           | Start rendering: Scene, ViewLayer
01:52.144  render           | Engine: Cycles
01:52.147  render           | Fra: 22 | Mem: 0M | Synchronizing object | Orbita principal
01:52.147  render           | Fra: 22 | Mem: 0M | Synchronizing object | Detalhe champagne
01:52.147  render           | Fra: 22 | Mem: 0M | Synchronizing object | Key
01:52.147  render           | Fra: 22 | Mem: 0M | Synchronizing object | Plane
01:52.147  render           | Fra: 22 | Mem: 0M | Initializing
01:52.147  render           | Fra: 22 | Mem: 0M | Waiting for render to start
01:52.147  render           | Fra: 22 | Mem: 0M | Updating Scene
01:52.147  render           | Fra: 22 | Mem: 0M | Updating Shaders
01:52.147  render           | Fra: 22 | Mem: 0M | Loading render kernels (may take a few minutes the first time)
01:52.147  render           | Fra: 22 | Mem: 1M | Updating Procedurals
01:52.147  render           | Fra: 22 | Mem: 1M | Updating Background
01:52.147  render           | Fra: 22 | Mem: 1M | Updating Scene Attribute
01:52.147  render           | Fra: 22 | Mem: 1M | Updating Camera
01:52.148  render           | Fra: 22 | Mem: 1M | Updating Meshes Flags
01:52.148  render           | Fra: 22 | Mem: 1M | Updating Objects
01:52.148  render           | Fra: 22 | Mem: 1M | Updating Objects | Copying Transformations to device
01:52.148  render           | Fra: 22 | Mem: 1M | Updating Particle Systems
01:52.148  render           | Fra: 22 | Mem: 1M | Updating Particle Systems | Copying Particles to device
01:52.148  render           | Fra: 22 | Mem: 1M | Updating Meshes
01:52.148  render           | Fra: 22 | Mem: 1M | Updating Objects | Applying Static Transformations
01:52.148  render           | Fra: 22 | Mem: 1M | Updating Scene BVH | Building
01:52.148  render           | Fra: 22 | Mem: 1M | Updating Scene BVH | Building BVH
01:52.148  render           | Fra: 22 | Mem: 1M | Updating Scene BVH | Building BVH 0%
01:52.152  render           | Fra: 22 | Mem: 1M | Updating Scene BVH | Copying BVH to device
01:52.153  render           | Fra: 22 | Mem: 1M | Updating Mesh | Computing attributes
01:52.153  render           | Fra: 22 | Mem: 1M | Updating Mesh | Copying Attributes to device
01:52.153  render           | Fra: 22 | Mem: 2M | Updating Mesh | Computing normals
01:52.153  render           | Fra: 22 | Mem: 2M | Updating Mesh | Copying Mesh to device
01:52.153  render           | Fra: 22 | Mem: 2M | Updating Objects Flags
01:52.153  render           | Fra: 22 | Mem: 2M | Updating Primitive Offsets
01:52.153  render           | Fra: 22 | Mem: 2M | Updating Images
01:52.153  render           | Fra: 22 | Mem: 2M | Updating Volume
01:52.153  render           | Fra: 22 | Mem: 2M | Updating Camera Volume
01:52.153  render           | Fra: 22 | Mem: 2M | Updating Lookup Tables
01:52.153  render           | Fra: 22 | Mem: 2M | Updating Lights
01:52.153  render           | Fra: 22 | Mem: 2M | Updating Lights | Computing tree
01:52.153  render           | Fra: 22 | Mem: 2M | Updating Integrator
01:52.153  render           | Fra: 22 | Mem: 2M | Updating Film
01:52.153  render           | Fra: 22 | Mem: 2M | Updating Lookup Tables
01:52.153  render           | Fra: 22 | Mem: 2M | Updating Baking
01:52.153  render           | Fra: 22 | Mem: 2M | Updating Device | Writing constant memory
01:52.153  render           | Fra: 22 | Mem: 2M | Loading denoising kernels (may take a few minutes the first time)
01:52.153  render           | Fra: 22 | Mem: 2M | Sample 0/12
01:52.424  render           | Fra: 22 | Remaining: 00:02.98 | Mem: 26M | Sample 1/12
01:56.603  render           | Fra: 22 | Mem: 26M | Sample 12/12
01:56.603  render           | Fra: 22 | Mem: 26M | Finished
01:56.655  render           | Saved: '/home/ricardo/cvg-his-v4/docs/frontend/assets/video/frames/pulse-0022.png'
01:56.655  render           | Time: 00:04.51 (Saving: 00:00.03)
01:56.655  render           | Rendering frame 23
01:56.656  render           | Start rendering: Scene, ViewLayer
01:56.656  render           | Engine: Cycles
01:56.657  render           | Fra: 23 | Mem: 0M | Synchronizing object | Orbita principal
01:56.657  render           | Fra: 23 | Mem: 0M | Synchronizing object | Cyan
01:56.657  render           | Fra: 23 | Mem: 0M | Synchronizing object | Arco mineral
01:56.657  render           | Fra: 23 | Mem: 0M | Synchronizing object | Key
01:56.657  render           | Fra: 23 | Mem: 0M | Synchronizing object | Plane
01:56.657  render           | Fra: 23 | Mem: 0M | Synchronizing object | Detalhe champagne
01:56.657  render           | Fra: 23 | Mem: 0M | Initializing
01:56.658  render           | Fra: 23 | Mem: 0M | Waiting for render to start
01:56.658  render           | Fra: 23 | Mem: 0M | Updating Scene
01:56.658  render           | Fra: 23 | Mem: 0M | Updating Shaders
01:56.658  render           | Fra: 23 | Mem: 0M | Loading render kernels (may take a few minutes the first time)
01:56.658  render           | Fra: 23 | Mem: 1M | Updating Procedurals
01:56.658  render           | Fra: 23 | Mem: 1M | Updating Background
01:56.658  render           | Fra: 23 | Mem: 1M | Updating Scene Attribute
01:56.658  render           | Fra: 23 | Mem: 1M | Updating Camera
01:56.658  render           | Fra: 23 | Mem: 1M | Updating Meshes Flags
01:56.658  render           | Fra: 23 | Mem: 1M | Updating Objects
01:56.658  render           | Fra: 23 | Mem: 1M | Updating Objects | Copying Transformations to device
01:56.658  render           | Fra: 23 | Mem: 1M | Updating Particle Systems
01:56.658  render           | Fra: 23 | Mem: 1M | Updating Particle Systems | Copying Particles to device
01:56.658  render           | Fra: 23 | Mem: 1M | Updating Meshes
01:56.658  render           | Fra: 23 | Mem: 1M | Updating Objects | Applying Static Transformations
01:56.658  render           | Fra: 23 | Mem: 1M | Updating Scene BVH | Building
01:56.658  render           | Fra: 23 | Mem: 1M | Updating Scene BVH | Building BVH
01:56.658  render           | Fra: 23 | Mem: 1M | Updating Scene BVH | Building BVH 0%
01:56.661  render           | Fra: 23 | Mem: 1M | Updating Scene BVH | Copying BVH to device
01:56.661  render           | Fra: 23 | Mem: 1M | Updating Mesh | Computing attributes
01:56.661  render           | Fra: 23 | Mem: 1M | Updating Mesh | Copying Attributes to device
01:56.661  render           | Fra: 23 | Mem: 2M | Updating Mesh | Computing normals
01:56.661  render           | Fra: 23 | Mem: 2M | Updating Mesh | Copying Mesh to device
01:56.661  render           | Fra: 23 | Mem: 2M | Updating Objects Flags
01:56.661  render           | Fra: 23 | Mem: 2M | Updating Primitive Offsets
01:56.661  render           | Fra: 23 | Mem: 2M | Updating Images
01:56.661  render           | Fra: 23 | Mem: 2M | Updating Volume
01:56.661  render           | Fra: 23 | Mem: 2M | Updating Camera Volume
01:56.661  render           | Fra: 23 | Mem: 2M | Updating Lookup Tables
01:56.661  render           | Fra: 23 | Mem: 2M | Updating Lights
01:56.661  render           | Fra: 23 | Mem: 2M | Updating Lights | Computing tree
01:56.661  render           | Fra: 23 | Mem: 2M | Updating Integrator
01:56.661  render           | Fra: 23 | Mem: 2M | Updating Film
01:56.661  render           | Fra: 23 | Mem: 2M | Updating Lookup Tables
01:56.661  render           | Fra: 23 | Mem: 2M | Updating Baking
01:56.661  render           | Fra: 23 | Mem: 2M | Updating Device | Writing constant memory
01:56.661  render           | Fra: 23 | Mem: 2M | Loading denoising kernels (may take a few minutes the first time)
01:56.661  render           | Fra: 23 | Mem: 2M | Sample 0/12
01:56.877  render           | Fra: 23 | Remaining: 00:02.37 | Mem: 26M | Sample 1/12
02:00.676  render           | Fra: 23 | Mem: 26M | Sample 12/12
02:00.677  render           | Fra: 23 | Mem: 26M | Finished
02:00.768  render           | Saved: '/home/ricardo/cvg-his-v4/docs/frontend/assets/video/frames/pulse-0023.png'
02:00.768  render           | Time: 00:04.11 (Saving: 00:00.04)
02:00.768  render           | Rendering frame 24
02:00.769  render           | Start rendering: Scene, ViewLayer
02:00.769  render           | Engine: Cycles
02:00.771  render           | Fra: 24 | Mem: 0M | Synchronizing object | Cyan
02:00.771  render           | Fra: 24 | Mem: 0M | Synchronizing object | Arco mineral
02:00.771  render           | Fra: 24 | Mem: 0M | Synchronizing object | Key
02:00.771  render           | Fra: 24 | Mem: 0M | Synchronizing object | Plane
02:00.771  render           | Fra: 24 | Mem: 0M | Synchronizing object | Detalhe champagne
02:00.771  render           | Fra: 24 | Mem: 0M | Initializing
02:00.772  render           | Fra: 24 | Mem: 0M | Waiting for render to start
02:00.772  render           | Fra: 24 | Mem: 0M | Updating Scene
02:00.772  render           | Fra: 24 | Mem: 0M | Updating Shaders
02:00.772  render           | Fra: 24 | Mem: 0M | Loading render kernels (may take a few minutes the first time)
02:00.772  render           | Fra: 24 | Mem: 1M | Updating Procedurals
02:00.772  render           | Fra: 24 | Mem: 1M | Updating Background
02:00.772  render           | Fra: 24 | Mem: 1M | Updating Scene Attribute
02:00.772  render           | Fra: 24 | Mem: 1M | Updating Camera
02:00.772  render           | Fra: 24 | Mem: 1M | Updating Meshes Flags
02:00.772  render           | Fra: 24 | Mem: 1M | Updating Objects
02:00.772  render           | Fra: 24 | Mem: 1M | Updating Objects | Copying Transformations to device
02:00.772  render           | Fra: 24 | Mem: 1M | Updating Particle Systems
02:00.772  render           | Fra: 24 | Mem: 1M | Updating Particle Systems | Copying Particles to device
02:00.772  render           | Fra: 24 | Mem: 1M | Updating Meshes
02:00.772  render           | Fra: 24 | Mem: 1M | Updating Objects | Applying Static Transformations
02:00.772  render           | Fra: 24 | Mem: 1M | Updating Scene BVH | Building
02:00.772  render           | Fra: 24 | Mem: 1M | Updating Scene BVH | Building BVH
02:00.773  render           | Fra: 24 | Mem: 1M | Updating Scene BVH | Building BVH 0%
02:00.777  render           | Fra: 24 | Mem: 1M | Updating Scene BVH | Copying BVH to device
02:00.777  render           | Fra: 24 | Mem: 1M | Updating Mesh | Computing attributes
02:00.777  render           | Fra: 24 | Mem: 1M | Updating Mesh | Copying Attributes to device
02:00.777  render           | Fra: 24 | Mem: 2M | Updating Mesh | Computing normals
02:00.777  render           | Fra: 24 | Mem: 2M | Updating Mesh | Copying Mesh to device
02:00.778  render           | Fra: 24 | Mem: 2M | Updating Objects Flags
02:00.778  render           | Fra: 24 | Mem: 2M | Updating Primitive Offsets
02:00.778  render           | Fra: 24 | Mem: 2M | Updating Images
02:00.778  render           | Fra: 24 | Mem: 2M | Updating Volume
02:00.778  render           | Fra: 24 | Mem: 2M | Updating Camera Volume
02:00.778  render           | Fra: 24 | Mem: 2M | Updating Lookup Tables
02:00.778  render           | Fra: 24 | Mem: 2M | Updating Lights
02:00.778  render           | Fra: 24 | Mem: 2M | Updating Lights | Computing tree
02:00.778  render           | Fra: 24 | Mem: 2M | Updating Integrator
02:00.778  render           | Fra: 24 | Mem: 2M | Updating Film
02:00.778  render           | Fra: 24 | Mem: 2M | Updating Lookup Tables
02:00.778  render           | Fra: 24 | Mem: 2M | Updating Baking
02:00.778  render           | Fra: 24 | Mem: 2M | Updating Device | Writing constant memory
02:00.778  render           | Fra: 24 | Mem: 2M | Loading denoising kernels (may take a few minutes the first time)
02:00.778  render           | Fra: 24 | Mem: 2M | Sample 0/12
02:01.078  render           | Fra: 24 | Remaining: 00:03.29 | Mem: 26M | Sample 1/12
02:05.872  render           | Fra: 24 | Mem: 26M | Sample 12/12
02:05.872  render           | Fra: 24 | Mem: 26M | Finished
02:05.926  render           | Saved: '/home/ricardo/cvg-his-v4/docs/frontend/assets/video/frames/pulse-0024.png'
